algo,model_id,model_path,cv_mean_neg_mse,cv_std_neg_mse,train_rmse,test_rmse,train_mae,test_mae,train_bias,test_bias,train_rpd,test_rpd,train_r2,test_r2,param_activation,param_alpha,param_hidden_layer_sizes,param_learning_rate_init,param_max_iter,param_tol,rank_by_test_rmse
mlp,52,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/savitzkygolay_2a_derivada/mlp_model_052.joblib,-723.0807414555726,297.5735024519088,14.761391830185998,12.893514314613492,11.900803399368598,9.304488173712537,-11.460193651844802,-9.010720846811834,1.2095050829806786,1.2373049204452167,0.3164274661350378,0.3467994827268319,tanh,0.0001,"(50,)",0.01,5000,0.0001,65
mlp,54,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/savitzkygolay_2a_derivada/mlp_model_054.joblib,-723.0807414555726,297.5735024519088,14.761391830185998,12.893514314613492,11.900803399368598,9.304488173712537,-11.460193651844802,-9.010720846811834,1.2095050829806786,1.2373049204452167,0.3164274661350378,0.3467994827268319,tanh,0.0001,"(50,)",0.01,10000,0.0001,66
mlp,53,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/savitzkygolay_2a_derivada/mlp_model_053.joblib,-723.0807414555726,297.5735024519088,22.00974407692468,19.803012007920366,19.019117963287773,15.92431147765296,-18.209914708906425,-15.391768697318671,0.8111851908899652,0.8055950628581905,-0.5197073816245263,-0.5408714488399589,tanh,0.0001,"(50,)",0.01,5000,0.001,67
mlp,55,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/savitzkygolay_2a_derivada/mlp_model_055.joblib,-723.0807414555726,297.5735024519088,22.00974407692468,19.803012007920366,19.019117963287773,15.92431147765296,-18.209914708906425,-15.391768697318671,0.8111851908899652,0.8055950628581905,-0.5197073816245263,-0.5408714488399589,tanh,0.0001,"(50,)",0.01,10000,0.001,68
mlp,74,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/savitzkygolay_2a_derivada/mlp_model_074.joblib,-835.6322528557079,422.09382478543597,20.774080637172776,20.21032754076883,16.531704060965087,15.889264091517859,-16.35921989318091,-15.80423953149339,0.8594353108715594,0.7893592358224207,-0.3538595525897652,-0.6049097316901406,tanh,0.001,"(50,)",0.001,10000,0.0001,69
mlp,72,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/savitzkygolay_2a_derivada/mlp_model_072.joblib,-835.6322528557079,422.09382478543597,20.774080637172776,20.21032754076883,16.531704060965087,15.889264091517859,-16.35921989318091,-15.80423953149339,0.8594353108715594,0.7893592358224207,-0.3538595525897652,-0.6049097316901406,tanh,0.001,"(50,)",0.001,5000,0.0001,70
mlp,50,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/savitzkygolay_2a_derivada/mlp_model_050.joblib,-835.5694854178695,422.14099337898875,20.811487273306845,20.233533364082376,16.571127474749275,15.916228067560125,-16.440805110121925,-15.916228067560125,0.857890558998118,0.7884539203430232,-0.35873956896638637,-0.6085974139647667,tanh,0.0001,"(50,)",0.001,10000,0.0001,71
mlp,48,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/savitzkygolay_2a_derivada/mlp_model_048.joblib,-835.5694854178695,422.14099337898875,20.811487273306845,20.233533364082376,16.571127474749275,15.916228067560125,-16.440805110121925,-15.916228067560125,0.857890558998118,0.7884539203430232,-0.35873956896638637,-0.6085974139647667,tanh,0.0001,"(50,)",0.001,5000,0.0001,72
mlp,78,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/savitzkygolay_2a_derivada/mlp_model_078.joblib,-554.5452195379091,460.2456698011197,23.959702551742204,21.369479074600218,20.985982353910543,17.46752541511953,-20.451994069064185,-16.75668406672985,0.7451669490438309,0.7465417686416187,-0.8009134097653539,-0.7942864497325748,tanh,0.001,"(50,)",0.01,10000,0.0001,73
mlp,79,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/savitzkygolay_2a_derivada/mlp_model_079.joblib,-656.9317022297098,359.2955664750807,23.959702551742204,21.369479074600218,20.985982353910543,17.46752541511953,-20.451994069064185,-16.75668406672985,0.7451669490438309,0.7465417686416187,-0.8009134097653539,-0.7942864497325748,tanh,0.001,"(50,)",0.01,10000,0.001,74
mlp,77,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/savitzkygolay_2a_derivada/mlp_model_077.joblib,-656.9317022297098,359.2955664750807,23.959702551742204,21.369479074600218,20.985982353910543,17.46752541511953,-20.451994069064185,-16.75668406672985,0.7451669490438309,0.7465417686416187,-0.8009134097653539,-0.7942864497325748,tanh,0.001,"(50,)",0.01,5000,0.001,75
mlp,76,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/savitzkygolay_2a_derivada/mlp_model_076.joblib,-554.5452195379091,460.2456698011197,23.959702551742204,21.369479074600218,20.985982353910543,17.46752541511953,-20.451994069064185,-16.75668406672985,0.7451669490438309,0.7465417686416187,-0.8009134097653539,-0.7942864497325748,tanh,0.001,"(50,)",0.01,5000,0.0001,76
mlp,75,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/savitzkygolay_2a_derivada/mlp_model_075.joblib,-840.1491285547548,419.0084929145467,23.83367032235933,22.330295898493343,21.033937276933493,20.204187605404424,-20.92721654110373,-20.204187605404424,0.7491073850144637,0.7144199421190157,-0.7820170004908751,-0.9592635652424308,tanh,0.001,"(50,)",0.001,10000,0.001,77
mlp,73,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/savitzkygolay_2a_derivada/mlp_model_073.joblib,-840.1491285547548,419.0084929145467,23.83367032235933,22.330295898493343,21.033937276933493,20.204187605404424,-20.92721654110373,-20.204187605404424,0.7491073850144637,0.7144199421190157,-0.7820170004908751,-0.9592635652424308,tanh,0.001,"(50,)",0.001,5000,0.001,78
mlp,49,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/savitzkygolay_2a_derivada/mlp_model_049.joblib,-840.386538477301,418.8485384217309,23.833683233682834,22.33035108049614,21.034070647723738,20.204238326592804,-20.92706489473363,-20.204238326592804,0.7491069792035913,0.714418176668795,-0.7820189312219716,-0.9592732486090652,tanh,0.0001,"(50,)",0.001,5000,0.001,79
mlp,51,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/savitzkygolay_2a_derivada/mlp_model_051.joblib,-840.386538477301,418.8485384217309,23.833683233682834,22.33035108049614,21.034070647723738,20.204238326592804,-20.92706489473363,-20.204238326592804,0.7491069792035913,0.714418176668795,-0.7820189312219716,-0.9592732486090652,tanh,0.0001,"(50,)",0.001,10000,0.001,80
mlp,83,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/savitzkygolay_2a_derivada/mlp_model_083.joblib,-581.9169458213527,58.98597679438124,24.822459226923797,23.328773384510534,23.4294914066017,22.185541854796714,-23.4294914066017,-22.185541854796714,0.7192671075521004,0.6838425853068839,-0.932945457134172,-1.1383939413416337,tanh,0.001,"(100,)",0.001,10000,0.001,81
mlp,82,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/savitzkygolay_2a_derivada/mlp_model_082.joblib,-581.7541423053713,58.957999861542376,24.822459226923797,23.328773384510534,23.4294914066017,22.185541854796714,-23.4294914066017,-22.185541854796714,0.7192671075521004,0.6838425853068839,-0.932945457134172,-1.1383939413416337,tanh,0.001,"(100,)",0.001,10000,0.0001,82
mlp,81,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/savitzkygolay_2a_derivada/mlp_model_081.joblib,-581.9169458213527,58.98597679438124,24.822459226923797,23.328773384510534,23.4294914066017,22.185541854796714,-23.4294914066017,-22.185541854796714,0.7192671075521004,0.6838425853068839,-0.932945457134172,-1.1383939413416337,tanh,0.001,"(100,)",0.001,5000,0.001,83
mlp,80,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/savitzkygolay_2a_derivada/mlp_model_080.joblib,-581.7541423053713,58.957999861542376,24.822459226923797,23.328773384510534,23.4294914066017,22.185541854796714,-23.4294914066017,-22.185541854796714,0.7192671075521004,0.6838425853068839,-0.932945457134172,-1.1383939413416337,tanh,0.001,"(100,)",0.001,5000,0.0001,84
mlp,56,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/savitzkygolay_2a_derivada/mlp_model_056.joblib,-577.0175500795629,67.68593394707841,24.822459492777483,23.328773775058522,23.429493466557354,22.185542116410527,-23.429493466557354,-22.185542116410527,0.7192670998486007,0.6838425738586463,-0.9329454985386658,-1.1383940129395222,tanh,0.0001,"(100,)",0.001,5000,0.0001,85
mlp,57,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/savitzkygolay_2a_derivada/mlp_model_057.joblib,-581.9299641744944,58.965674097005525,24.822459492777483,23.328773775058522,23.429493466557354,22.185542116410527,-23.429493466557354,-22.185542116410527,0.7192670998486007,0.6838425738586463,-0.9329454985386658,-1.1383940129395222,tanh,0.0001,"(100,)",0.001,5000,0.001,86
mlp,58,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/savitzkygolay_2a_derivada/mlp_model_058.joblib,-577.0175500795629,67.68593394707841,24.822459492777483,23.328773775058522,23.429493466557354,22.185542116410527,-23.429493466557354,-22.185542116410527,0.7192670998486007,0.6838425738586463,-0.9329454985386658,-1.1383940129395222,tanh,0.0001,"(100,)",0.001,10000,0.0001,87
mlp,59,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/savitzkygolay_2a_derivada/mlp_model_059.joblib,-581.9299641744944,58.965674097005525,24.822459492777483,23.328773775058522,23.429493466557354,22.185542116410527,-23.429493466557354,-22.185542116410527,0.7192670998486007,0.6838425738586463,-0.9329454985386658,-1.1383940129395222,tanh,0.0001,"(100,)",0.001,10000,0.001,88
mlp,87,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/savitzkygolay_2a_derivada/mlp_model_087.joblib,-693.7909588572331,188.30659025426604,32.24124882435494,34.53448676880697,31.512382800081504,33.53518915776066,-31.512382800081504,-33.53518915776066,0.553762000589524,0.4619500735627474,-2.2610217702512267,-3.6860823766550066,tanh,0.001,"(100,)",0.01,10000,0.001,89
mlp,86,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/savitzkygolay_2a_derivada/mlp_model_086.joblib,-592.1651287150845,267.0235498666743,32.24124882435494,34.53448676880697,31.512382800081504,33.53518915776066,-31.512382800081504,-33.53518915776066,0.553762000589524,0.4619500735627474,-2.2610217702512267,-3.6860823766550066,tanh,0.001,"(100,)",0.01,10000,0.0001,90
mlp,85,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/savitzkygolay_2a_derivada/mlp_model_085.joblib,-693.7909588572331,188.30659025426604,32.24124882435494,34.53448676880697,31.512382800081504,33.53518915776066,-31.512382800081504,-33.53518915776066,0.553762000589524,0.4619500735627474,-2.2610217702512267,-3.6860823766550066,tanh,0.001,"(100,)",0.01,5000,0.001,91
mlp,84,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/savitzkygolay_2a_derivada/mlp_model_084.joblib,-592.1651287150845,267.0235498666743,32.24124882435494,34.53448676880697,31.512382800081504,33.53518915776066,-31.512382800081504,-33.53518915776066,0.553762000589524,0.4619500735627474,-2.2610217702512267,-3.6860823766550066,tanh,0.001,"(100,)",0.01,5000,0.0001,92
mlp,60,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/savitzkygolay_2a_derivada/mlp_model_060.joblib,-410.9127720029028,398.6270991271026,32.24125114063453,34.534499342432454,31.51238656893415,33.535199860896114,-31.51238656893415,-33.535199860896114,0.553761960806092,0.46194990537188535,-2.2610222388086627,-3.6860857889573753,tanh,0.0001,"(100,)",0.01,5000,0.0001,93
mlp,61,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/savitzkygolay_2a_derivada/mlp_model_061.joblib,-660.9934575506055,207.1901100048722,32.24125114063453,34.534499342432454,31.51238656893415,33.535199860896114,-31.51238656893415,-33.535199860896114,0.553761960806092,0.46194990537188535,-2.2610222388086627,-3.6860857889573753,tanh,0.0001,"(100,)",0.01,5000,0.001,94
mlp,62,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/savitzkygolay_2a_derivada/mlp_model_062.joblib,-410.9127720029028,398.6270991271026,32.24125114063453,34.534499342432454,31.51238656893415,33.535199860896114,-31.51238656893415,-33.535199860896114,0.553761960806092,0.46194990537188535,-2.2610222388086627,-3.6860857889573753,tanh,0.0001,"(100,)",0.01,10000,0.0001,95
mlp,63,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/savitzkygolay_2a_derivada/mlp_model_063.joblib,-660.9934575506055,207.1901100048722,32.24125114063453,34.534499342432454,31.51238656893415,33.535199860896114,-31.51238656893415,-33.535199860896114,0.553761960806092,0.46194990537188535,-2.2610222388086627,-3.6860857889573753,tanh,0.0001,"(100,)",0.01,10000,0.001,96
