algo,model_id,model_path,cv_mean_neg_mse,cv_std_neg_mse,train_rmse,test_rmse,train_mae,test_mae,train_bias,test_bias,train_rpd,test_rpd,train_r2,test_r2,param_bootstrap,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,rank_by_test_rmse
random_forest,64,/home/aline/Documentos/coffee-nir-moisture/output/models/random_forest/area_normalization/random_forest_model_064.joblib,-20.56723129580588,20.84345476284284,4.822851651620332e-14,2.0600054052903616,3.525616710063887e-14,1.2080799354689786,-7.6172589892926e-15,0.08237098386246076,370195472309023.44,7.744255749199587,1.0,0.9833259681658658,False,10.0,sqrt,1,2,100,65
random_forest,26,/home/aline/Documentos/coffee-nir-moisture/output/models/random_forest/area_normalization/random_forest_model_026.joblib,-9.655643184993721,9.435944962910927,0.9216549328528979,2.063753897661464,0.5909013403518957,1.4676114611524735,0.0340968137616077,-0.8290887072647876,19.371651812478323,7.730189496615577,0.9973351872893276,0.9832652310946537,True,10.0,log2,1,5,100,66
random_forest,51,/home/aline/Documentos/coffee-nir-moisture/output/models/random_forest/area_normalization/random_forest_model_051.joblib,-21.205613010815046,21.216568202993347,0.10336824822826242,2.0747467029488096,0.04479065495226525,1.2013049017095807,-1.5957103811561573e-15,0.13811581752026633,172.72207623228235,7.689231982211624,0.9999664799775924,0.9830864772199089,False,,sqrt,1,5,300,67
random_forest,67,/home/aline/Documentos/coffee-nir-moisture/output/models/random_forest/area_normalization/random_forest_model_067.joblib,-21.205613010815046,21.216568202993347,0.10336824822826242,2.0747467029488096,0.04479065495226525,1.2013049017095807,-1.5957103811561573e-15,0.13811581752026633,172.72207623228235,7.689231982211624,0.9999664799775924,0.9830864772199089,False,10.0,sqrt,1,5,300,68
random_forest,83,/home/aline/Documentos/coffee-nir-moisture/output/models/random_forest/area_normalization/random_forest_model_083.joblib,-21.205613010815046,21.216568202993347,0.10336824822826242,2.0747467029488096,0.04479065495226525,1.2013049017095807,-1.5957103811561573e-15,0.13811581752026633,172.72207623228235,7.689231982211624,0.9999664799775924,0.9830864772199089,False,20.0,sqrt,1,5,300,69
random_forest,25,/home/aline/Documentos/coffee-nir-moisture/output/models/random_forest/area_normalization/random_forest_model_025.joblib,-10.147660837780688,10.217967942673802,0.8894975031213516,2.1003080600015887,0.43761127533072375,1.4198344035936914,-0.09340269395191894,-1.0069080609038743,20.071982650685037,7.5956518032359694,0.9975178989736431,0.9826671529595197,True,10.0,log2,1,2,300,70
random_forest,18,/home/aline/Documentos/coffee-nir-moisture/output/models/random_forest/area_normalization/random_forest_model_018.joblib,-8.647955585610404,7.927941593479671,0.8269214266975351,2.1087157265983043,0.5249399388435732,1.5080634930154777,0.04244616908393963,-0.6456970367130783,21.59090074831247,7.56536715787537,0.9978548459876806,0.9825281062332899,True,10.0,sqrt,1,5,100,71
random_forest,9,/home/aline/Documentos/coffee-nir-moisture/output/models/random_forest/area_normalization/random_forest_model_009.joblib,-10.147906586078822,10.217730423388728,0.8931311198728589,2.1091128384319795,0.4377984983877753,1.4236629398059317,-0.09433755111709377,-1.007675468498308,19.990321749197385,7.5639427216054145,0.9974975786798804,0.9825215250246505,True,,log2,1,2,300,72
random_forest,41,/home/aline/Documentos/coffee-nir-moisture/output/models/random_forest/area_normalization/random_forest_model_041.joblib,-10.147906586078822,10.217730423388728,0.8931311198728589,2.1091128384319795,0.4377984983877753,1.4236629398059317,-0.09433755111709377,-1.007675468498308,19.990321749197385,7.5639427216054145,0.9974975786798804,0.9825215250246505,True,20.0,log2,1,2,300,73
random_forest,2,/home/aline/Documentos/coffee-nir-moisture/output/models/random_forest/area_normalization/random_forest_model_002.joblib,-8.647955585610404,7.927941593479671,0.82692116267849,2.110568203717091,0.5249366860526062,1.5123978031858607,0.042445704399515026,-0.6500313468834612,21.59090764184629,7.558726922544191,0.9978548473574878,0.9824973951235099,True,,sqrt,1,5,100,74
random_forest,34,/home/aline/Documentos/coffee-nir-moisture/output/models/random_forest/area_normalization/random_forest_model_034.joblib,-8.647955585610404,7.927941593479671,0.82692116267849,2.110568203717091,0.5249366860526062,1.5123978031858607,0.042445704399515026,-0.6500313468834612,21.59090764184629,7.558726922544191,0.9978548473574878,0.9824973951235099,True,20.0,sqrt,1,5,100,75
random_forest,54,/home/aline/Documentos/coffee-nir-moisture/output/models/random_forest/area_normalization/random_forest_model_054.joblib,-20.319502230042207,20.815885471201977,0.6099877225525844,2.1513219518605724,0.21700375630143431,1.3599985628102675,-1.2735575306208576e-14,0.00048252309422799504,29.269406236189145,7.415537544022625,0.9988327277116026,0.9818149406014117,False,,sqrt,2,5,100,76
